stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
000000000000000000rb,00000000000000000034,000000000000000000jc,00000000000000000032,605,414,00000000000000000002,http://www.crtm.es,0,0000000000000000004b,00000000000000000001,0
000000000000000000hc,00000000000000000011,0000000000000000008e,00000000000000000038,604,674,00000000000000000004,http://www.crtm.es,1,00000000000000000002,00000000000000000001,1
000000000000000000hd,0000000000000000001z,0000000000000000009a,000000000000000000aw,578,371,00000000000000000003,http://www.crtm.es,2,0000000000000000001g,00000000000000000001,2
000000000000000000pa,00000000000000000063,000000000000000000h0,0000000000000000002u,911,565,00000000000000000001,http://www.crtm.es,0,00000000000000000066,00000000000000000001,0
0000000000000000000b,00000000000000000027,0000000000000000000m,0000000000000000009g,488,564,00000000000000000002,http://www.crtm.es,1,0000000000000000001x,00000000000000000001,1
000000000000000000i1,00000000000000000010,000000000000000000fw,000000000000000000f2,589,538,00000000000000000004,http://www.crtm.es,2,0000000000000000006e,00000000000000000001,2
000000000000000000sh,0000000000000000003c,00000000000000000069,0000000000000000003h,188,871,00000000000000000003,http://www.crtm.es,0,0000000000000000002m,00000000000000000001,0
000000000000000000c1,0000000000000000002l,00000000000000000095,00000000000000000067,861,448,00000000000000000001,http://www.crtm.es,1,00000000000000000060,00000000000000000001,1
000000000000000000w1,0000000000000000005n,000000000000000000de,000000000000000000bb,197,549,00000000000000000002,http://www.crtm.es,2,00000000000000000042,00000000000000000001,2
000000000000000000lu,0000000000000000006h,000000000000000000bs,000000000000000000do,86,148,00000000000000000004,http://www.crtm.es,0,0000000000000000005t,00000000000000000001,0
000000000000000000gn,00000000000000000004,0000000000000000001w,0000000000000000007a,227,821,00000000000000000003,http://www.crtm.es,1,0000000000000000000o,00000000000000000001,1
000000000000000000u7,0000000000000000002w,000000000000000000fn,000000000000000000ex,866,157,00000000000000000001,http://www.crtm.es,2,00000000000000000028,00000000000000000001,2
000000000000000000xd,0000000000000000003u,000000000000000000e8,0000000000000000003i,327,46,00000000000000000002,http://www.crtm.es,0,0000000000000000001q,00000000000000000001,0
000000000000000000mi,00000000000000000058,0000000000000000005f,0000000000000000006x,439,187,00000000000000000004,http://www.crtm.es,1,0000000000000000003d,00000000000000000001,1
000000000000000000ha,00000000000000000053,0000000000000000000p,000000000000000000bo,324,826,00000000000000000003,http://www.crtm.es,2,0000000000000000003b,00000000000000000001,2
000000000000000000yu,0000000000000000003p,000000000000000000i2,000000000000000000av,361,287,00000000000000000001,http://www.crtm.es,0,0000000000000000001v,00000000000000000001,0
0000000000000000008x,0000000000000000002z,000000000000000000dh,00000000000000000024,314,399,00000000000000000002,http://www.crtm.es,1,0000000000000000002h,00000000000000000001,1
000000000000000000f3,0000000000000000001c,000000000000000000dy,000000000000000000b0,101,284,00000000000000000004,http://www.crtm.es,2,0000000000000000002k,00000000000000000001,2
000000000000000000yw,0000000000000000006n,00000000000000000094,0000000000000000005q,617,321,00000000000000000003,http://www.crtm.es,0,0000000000000000003e,00000000000000000001,0
0000000000000000002w,0000000000000000004g,000000000000000000co,0000000000000000008n,916,274,00000000000000000001,http://www.crtm.es,1,00000000000000000041,00000000000000000001,1
000000000000000000j9,0000000000000000003g,000000000000000000e7,0000000000000000000e,618,61,00000000000000000002,http://www.crtm.es,2,00000000000000000043,00000000000000000001,2
000000000000000000nv,0000000000000000005h,0000000000000000004p,000000000000000000a4,942,577,00000000000000000004,http://www.crtm.es,0,0000000000000000004t,00000000000000000001,0
000000000000000000hy,00000000000000000025,0000000000000000009y,000000000000000000an,285,876,00000000000000000003,http://www.crtm.es,1,0000000000000000000w,00000000000000000001,1
0000000000000000003n,0000000000000000007v,0000000000000000006b,000000000000000000gs,356,578,00000000000000000001,http://www.crtm.es,2,0000000000000000001n,00000000000000000001,2
000000000000000000d2,0000000000000000006q,0000000000000000002c,000000000000000000ft,184,902,00000000000000000002,http://www.crtm.es,0,0000000000000000002n,00000000000000000001,0
000000000000000000gw,0000000000000000006m,0000000000000000004m,0000000000000000005z,757,245,00000000000000000004,http://www.crtm.es,1,0000000000000000001j,00000000000000000001,1
000000000000000000rn,0000000000000000003q,0000000000000000007s,000000000000000000f5,520,316,00000000000000000003,http://www.crtm.es,2,0000000000000000001m,00000000000000000001,2
000000000000000000wl,0000000000000000004y,00000000000000000061,00000000000000000018,412,144,00000000000000000001,http://www.crtm.es,0,0000000000000000005g,00000000000000000001,0
0000000000000000009x,00000000000000000075,000000000000000000gl,0000000000000000003r,631,717,00000000000000000002,http://www.crtm.es,1,0000000000000000001f,00000000000000000001,1
000000000000000000t5,00000000000000000054,000000000000000000ar,000000000000000000df,271,480,00000000000000000004,http://www.crtm.es,2,0000000000000000004q,00000000000000000001,2
0000000000000000003r,0000000000000000007p,0000000000000000007t,000000000000000000ci,810,372,00000000000000000003,http://www.crtm.es,0,0000000000000000003n,00000000000000000001,0
000000000000000000sn,0000000000000000003v,0000000000000000006r,000000000000000000gp,889,591,00000000000000000001,http://www.crtm.es,1,0000000000000000001r,00000000000000000001,1
000000000000000000lv,0000000000000000003j,0000000000000000007c,000000000000000000dn,925,231,00000000000000000002,http://www.crtm.es,2,0000000000000000005u,00000000000000000001,2
0000000000000000005t,0000000000000000007n,000000000000000000iy,0000000000000000003s,852,770,00000000000000000004,http://www.crtm.es,0,00000000000000000012,00000000000000000001,0
000000000000000000uo,0000000000000000002f,000000000000000000g3,000000000000000000e5,972,849,00000000000000000003,http://www.crtm.es,1,0000000000000000005i,00000000000000000001,1
0000000000000000009c,0000000000000000006s,00000000000000000017,00000000000000000039,56,885,00000000000000000001,http://www.crtm.es,2,0000000000000000002v,00000000000000000001,2
000000000000000000dm,00000000000000000073,00000000000000000031,0000000000000000000f,456,812,00000000000000000002,http://www.crtm.es,0,00000000000000000007,00000000000000000001,0
000000000000000000s2,0000000000000000001h,0000000000000000000r,000000000000000000au,766,932,00000000000000000004,http://www.crtm.es,1,00000000000000000052,00000000000000000001,1
000000000000000000im,00000000000000000065,000000000000000000ji,0000000000000000001e,754,16,00000000000000000003,http://www.crtm.es,2,0000000000000000000m,00000000000000000001,2
000000000000000000hr,0000000000000000001s,0000000000000000002i,00000000000000000083,442,416,00000000000000000001,http://www.crtm.es,0,00000000000000000069,00000000000000000001,0
000000000000000000x5,0000000000000000003a,0000000000000000008y,000000000000000000dz,402,726,00000000000000000002,http://www.crtm.es,1,0000000000000000001w,00000000000000000001,1
0000000000000000009e,00000000000000000015,0000000000000000008c,000000000000000000e1,371,714,00000000000000000004,http://www.crtm.es,2,0000000000000000005f,00000000000000000001,2
00000000000000000088,0000000000000000001l,0000000000000000006d,0000000000000000000d,574,402,00000000000000000003,http://www.crtm.es,0,0000000000000000000p,00000000000000000001,0
00000000000000000082,0000000000000000005a,000000000000000000bv,0000000000000000009e,807,362,00000000000000000001,http://www.crtm.es,1,0000000000000000004p,00000000000000000001,1
0000000000000000008m,0000000000000000007l,00000000000000000003,000000000000000000cm,811,331,00000000000000000002,http://www.crtm.es,2,0000000000000000006b,00000000000000000001,2
000000000000000000kc,0000000000000000000z,00000000000000000026,0000000000000000004o,915,534,00000000000000000004,http://www.crtm.es,0,0000000000000000002c,00000000000000000001,0
000000000000000000je,0000000000000000000x,0000000000000000000a,00000000000000000098,592,767,00000000000000000003,http://www.crtm.es,1,0000000000000000004m,00000000000000000001,1
000000000000000000w2,00000000000000000032,00000000000000000078,000000000000000000fk,266,771,00000000000000000001,http://www.crtm.es,2,00000000000000000061,00000000000000000001,2
00000000000000000054,00000000000000000038,000000000000000000jm,000000000000000000c2,871,875,00000000000000000002,http://www.crtm.es,0,00000000000000000017,00000000000000000001,0
000000000000000000nl,0000000000000000002u,0000000000000000005e,00000000000000000055,457,552,00000000000000000004,http://www.crtm.es,1,00000000000000000031,00000000000000000001,1
0000000000000000001k,0000000000000000003h,00000000000000000099,000000000000000000fm,792,226,00000000000000000003,http://www.crtm.es,2,0000000000000000000r,00000000000000000001,2
000000000000000000ku,00000000000000000067,000000000000000000ga,000000000000000000di,421,831,00000000000000000001,http://www.crtm.es,0,0000000000000000002i,00000000000000000001,0
000000000000000000uc,0000000000000000007a,0000000000000000002t,000000000000000000eo,865,417,00000000000000000002,http://www.crtm.es,1,0000000000000000006d,00000000000000000001,1
0000000000000000006d,0000000000000000003i,000000000000000000gw,0000000000000000009v,301,752,00000000000000000004,http://www.crtm.es,2,00000000000000000003,00000000000000000001,2
000000000000000000y6,0000000000000000006x,000000000000000000ip,00000000000000000045,772,381,00000000000000000003,http://www.crtm.es,0,00000000000000000026,00000000000000000001,0
000000000000000000qq,00000000000000000024,0000000000000000009l,000000000000000000d1,910,825,00000000000000000001,http://www.crtm.es,1,0000000000000000000a,00000000000000000001,1
000000000000000000c8,0000000000000000005q,0000000000000000003x,0000000000000000002e,462,261,00000000000000000002,http://www.crtm.es,2,0000000000000000005e,00000000000000000001,2
000000000000000000ft,0000000000000000000e,000000000000000000hr,00000000000000000062,922,732,00000000000000000004,http://www.crtm.es,0,0000000000000000002t,00000000000000000001,0
000000000000000000r0,0000000000000000005z,000000000000000000d2,0000000000000000001i,774,870,00000000000000000003,http://www.crtm.es,1,0000000000000000003x,00000000000000000001,1
000000000000000000we,00000000000000000018,00000000000000000034,000000000000000000az,962,422,00000000000000000001,http://www.crtm.es,2,00000000000000000034,00000000000000000001,2
000000000000000000f5,0000000000000000003r,00000000000000000011,00000000000000000050,805,882,00000000000000000002,http://www.crtm.es,0,00000000000000000011,00000000000000000001,0
0000000000000000003e,0000000000000000003s,000000000000000000ec,000000000000000000go,759,734,00000000000000000004,http://www.crtm.es,1,0000000000000000001z,00000000000000000001,1
0000000000000000007b,00000000000000000039,0000000000000000008b,000000000000000000cx,572,922,00000000000000000003,http://www.crtm.es,2,00000000000000000063,00000000000000000001,2
0000000000000000003h,0000000000000000000f,00000000000000000090,000000000000000000f1,755,765,00000000000000000001,http://www.crtm.es,0,00000000000000000027,00000000000000000001,0
000000000000000000gm,0000000000000000001e,0000000000000000009s,000000000000000000cq,468,719,00000000000000000002,http://www.crtm.es,1,00000000000000000010,00000000000000000001,1
00000000000000000052,0000000000000000000d,0000000000000000001z,00000000000000000006,69,532,00000000000000000004,http://www.crtm.es,2,0000000000000000003c,00000000000000000001,2
000000000000000000kb,0000000000000000004o,000000000000000000fx,0000000000000000004c,794,715,00000000000000000003,http://www.crtm.es,0,0000000000000000002l,00000000000000000001,0
000000000000000000g8,00000000000000000055,00000000000000000063,0000000000000000000k,473,428,00000000000000000001,http://www.crtm.es,1,0000000000000000005n,00000000000000000001,1
0000000000000000005p,00000000000000000045,000000000000000000i1,000000000000000000eg,199,29,00000000000000000002,http://www.crtm.es,2,0000000000000000006h,00000000000000000001,2
000000000000000000n3,0000000000000000002e,00000000000000000027,000000000000000000b7,138,754,00000000000000000004,http://www.crtm.es,0,00000000000000000004,00000000000000000001,0
000000000000000000j4,00000000000000000062,00000000000000000010,000000000000000000as,570,433,00000000000000000003,http://www.crtm.es,1,0000000000000000002w,00000000000000000001,1
000000000000000000fo,0000000000000000001i,0000000000000000003c,0000000000000000004j,703,159,00000000000000000001,http://www.crtm.es,2,0000000000000000003u,00000000000000000001,2
000000000000000000s9,00000000000000000050,0000000000000000002l,0000000000000000005m,125,98,00000000000000000002,http://www.crtm.es,0,00000000000000000058,00000000000000000001,0
000000000000000000tk,00000000000000000006,000000000000000000b4,0000000000000000005r,232,530,00000000000000000004,http://www.crtm.es,1,00000000000000000053,00000000000000000001,1
000000000000000000x6,0000000000000000004c,0000000000000000008m,0000000000000000009d,996,663,00000000000000000003,http://www.crtm.es,2,0000000000000000003p,00000000000000000001,2
000000000000000000b1,0000000000000000000k,000000000000000000jd,0000000000000000007u,680,85,00000000000000000001,http://www.crtm.es,0,0000000000000000002z,00000000000000000001,0
000000000000000000rj,0000000000000000004j,0000000000000000005n,0000000000000000007h,536,192,00000000000000000002,http://www.crtm.es,1,0000000000000000001c,00000000000000000001,1
0000000000000000004i,0000000000000000005m,0000000000000000006h,00000000000000000068,828,956,00000000000000000004,http://www.crtm.es,2,0000000000000000006n,00000000000000000001,2
000000000000000000ke,0000000000000000005r,00000000000000000004,00000000000000000022,348,640,00000000000000000003,http://www.crtm.es,0,0000000000000000004g,00000000000000000001,0
000000000000000000gc,0000000000000000007u,0000000000000000002w,000000000000000000g7,985,496,00000000000000000001,http://www.crtm.es,1,0000000000000000003g,00000000000000000001,1
000000000000000000mj,0000000000000000007h,000000000000000000j2,0000000000000000000n,394,788,00000000000000000002,http://www.crtm.es,2,0000000000000000005h,00000000000000000001,2
000000000000000000v1,00000000000000000068,000000000000000000iz,000000000000000000gm,163,308,00000000000000000004,http://www.crtm.es,0,00000000000000000025,00000000000000000001,0
000000000000000000xo,00000000000000000022,000000000000000000gt,000000000000000000bh,211,945,00000000000000000003,http://www.crtm.es,1,0000000000000000006m,00000000000000000001,1
000000000000000000mc,0000000000000000000n,000000000000000000gj,0000000000000000003y,450,354,00000000000000000001,http://www.crtm.es,2,0000000000000000003q,00000000000000000001,2
0000000000000000009o,0000000000000000003y,0000000000000000009b,0000000000000000003t,610,123,00000000000000000002,http://www.crtm.es,0,0000000000000000004y,00000000000000000001,0
000000000000000000ee,0000000000000000003t,000000000000000000hq,000000000000000000ev,734,171,00000000000000000004,http://www.crtm.es,1,00000000000000000054,00000000000000000001,1
000000000000000000f1,00000000000000000081,000000000000000000cc,000000000000000000c6,931,410,00000000000000000003,http://www.crtm.es,2,0000000000000000003v,00000000000000000001,2
000000000000000000ac,0000000000000000004e,000000000000000000cd,00000000000000000081,992,570,00000000000000000001,http://www.crtm.es,0,0000000000000000003j,00000000000000000001,0
0000000000000000002m,00000000000000000020,000000000000000000d3,000000000000000000cj,576,694,00000000000000000002,http://www.crtm.es,1,0000000000000000002f,00000000000000000001,1
000000000000000000qz,0000000000000000006o,0000000000000000003u,0000000000000000004e,859,891,00000000000000000004,http://www.crtm.es,2,0000000000000000001h,00000000000000000001,2
0000000000000000005j,00000000000000000056,000000000000000000fl,00000000000000000020,145,952,00000000000000000003,http://www.crtm.es,0,00000000000000000065,00000000000000000001,0
0000000000000000000r,00000000000000000008,000000000000000000cs,0000000000000000006o,752,536,00000000000000000001,http://www.crtm.es,1,0000000000000000001s,00000000000000000001,1
000000000000000000jz,0000000000000000005s,00000000000000000058,00000000000000000056,390,819,00000000000000000002,http://www.crtm.es,2,0000000000000000003a,00000000000000000001,2
000000000000000000u9,0000000000000000005l,00000000000000000053,000000000000000000ap,59,105,00000000000000000004,http://www.crtm.es,0,00000000000000000015,00000000000000000001,0
000000000000000000te,00000000000000000051,000000000000000000gy,000000000000000000ba,534,712,00000000000000000003,http://www.crtm.es,1,0000000000000000001l,00000000000000000001,1
0000000000000000008y,0000000000000000007f,000000000000000000j4,000000000000000000cy,776,350,00000000000000000001,http://www.crtm.es,2,0000000000000000005a,00000000000000000001,2
0000000000000000002q,0000000000000000007o,000000000000000000c0,00000000000000000008,139,19,00000000000000000002,http://www.crtm.es,0,0000000000000000000z,00000000000000000001,0
000000000000000000p0,00000000000000000035,0000000000000000003p,0000000000000000005s,596,494,00000000000000000004,http://www.crtm.es,1,0000000000000000000x,00000000000000000001,1
000000000000000000jp,0000000000000000005v,000000000000000000bz,000000000000000000a3,370,736,00000000000000000003,http://www.crtm.es,2,00000000000000000032,00000000000000000001,2
000000000000000000h5,0000000000000000007e,0000000000000000002z,0000000000000000009x,548,99,00000000000000000001,http://www.crtm.es,0,00000000000000000038,00000000000000000001,0
0000000000000000005m,0000000000000000005y,000000000000000000j9,0000000000000000005l,131,556,00000000000000000002,http://www.crtm.es,1,0000000000000000002u,00000000000000000001,1
0000000000000000003q,0000000000000000001d,00000000000000000084,00000000000000000051,388,330,00000000000000000004,http://www.crtm.es,2,0000000000000000003h,00000000000000000001,2
000000000000000000fl,0000000000000000007d,000000000000000000ep,0000000000000000007f,191,508,00000000000000000003,http://www.crtm.es,0,00000000000000000067,00000000000000000001,0
0000000000000000001m,0000000000000000002o,000000000000000000hp,0000000000000000007o,939,91,00000000000000000001,http://www.crtm.es,1,0000000000000000003i,00000000000000000001,1
0000000000000000001q,0000000000000000006w,000000000000000000bm,00000000000000000035,207,348,00000000000000000002,http://www.crtm.es,2,00000000000000000024,00000000000000000001,2
000000000000000000nt,0000000000000000004a,0000000000000000001c,000000000000000000ag,346,151,00000000000000000004,http://www.crtm.es,0,0000000000000000005q,00000000000000000001,0
000000000000000000eo,0000000000000000004x,0000000000000000006n,000000000000000000a6,933,899,00000000000000000003,http://www.crtm.es,1,0000000000000000000e,00000000000000000001,1
000000000000000000vf,0000000000000000005p,0000000000000000004g,000000000000000000c3,51,167,00000000000000000001,http://www.crtm.es,2,0000000000000000005z,00000000000000000001,2
000000000000000000wd,0000000000000000007x,0000000000000000003g,0000000000000000005v,326,306,00000000000000000002,http://www.crtm.es,0,00000000000000000018,00000000000000000001,0
000000000000000000le,0000000000000000007g,0000000000000000005h,000000000000000000c9,413,893,00000000000000000004,http://www.crtm.es,1,0000000000000000003r,00000000000000000001,1
000000000000000000xl,0000000000000000004v,00000000000000000025,000000000000000000a7,657,11,00000000000000000003,http://www.crtm.es,2,0000000000000000003s,00000000000000000001,2
00000000000000000081,0000000000000000006v,000000000000000000gh,000000000000000000ct,947,286,00000000000000000001,http://www.crtm.es,0,00000000000000000039,00000000000000000001,0
000000000000000000i6,0000000000000000007q,0000000000000000007v,0000000000000000007e,415,373,00000000000000000002,http://www.crtm.es,1,0000000000000000000f,00000000000000000001,1
000000000000000000hz,0000000000000000004l,00000000000000000087,0000000000000000005y,709,617,00000000000000000004,http://www.crtm.es,2,0000000000000000001e,00000000000000000001,2
000000000000000000hk,00000000000000000072,000000000000000000gv,000000000000000000ef,281,907,00000000000000000003,http://www.crtm.es,0,0000000000000000000d,00000000000000000001,0
0000000000000000007k,0000000000000000004u,000000000000000000hz,000000000000000000ah,252,375,00000000000000000001,http://www.crtm.es,1,0000000000000000004o,00000000000000000001,1
00000000000000000046,00000000000000000049,000000000000000000iu,000000000000000000g8,507,669,00000000000000000002,http://www.crtm.es,2,00000000000000000055,00000000000000000001,2
0000000000000000008l,0000000000000000003z,000000000000000000d7,0000000000000000001d,74,241,00000000000000000004,http://www.crtm.es,0,00000000000000000045,00000000000000000001,0
000000000000000000se,0000000000000000002y,0000000000000000006q,0000000000000000007d,924,212,00000000000000000003,http://www.crtm.es,1,0000000000000000002e,00000000000000000001,1
00000000000000000074,0000000000000000000h,0000000000000000006m,000000000000000000f7,826,467,00000000000000000001,http://www.crtm.es,2,00000000000000000062,00000000000000000001,2
000000000000000000e9,0000000000000000003k,0000000000000000003q,0000000000000000002o,296,34,00000000000000000002,http://www.crtm.es,0,0000000000000000001i,00000000000000000001,0
0000000000000000006u,00000000000000000059,000000000000000000cp,000000000000000000da,642,884,00000000000000000004,http://www.crtm.es,1,00000000000000000050,00000000000000000001,1
000000000000000000it,0000000000000000006k,0000000000000000004y,0000000000000000008w,557,786,00000000000000000003,http://www.crtm.es,2,00000000000000000006,00000000000000000001,2
00000000000000000085,0000000000000000002a,000000000000000000gg,0000000000000000006w,365,256,00000000000000000001,http://www.crtm.es,0,0000000000000000004c,00000000000000000001,0
000000000000000000xg,00000000000000000036,00000000000000000075,000000000000000000ay,418,602,00000000000000000002,http://www.crtm.es,1,0000000000000000000k,00000000000000000001,1
000000000000000000rf,0000000000000000000l,000000000000000000hg,0000000000000000004a,787,517,00000000000000000004,http://www.crtm.es,2,0000000000000000004j,00000000000000000001,2
0000000000000000002g,0000000000000000001y,00000000000000000054,0000000000000000004x,291,325,00000000000000000003,http://www.crtm.es,0,0000000000000000005m,00000000000000000001,0
000000000000000000jq,0000000000000000001u,0000000000000000007p,000000000000000000fq,512,378,00000000000000000001,http://www.crtm.es,1,0000000000000000005r,00000000000000000001,1
000000000000000000wm,00000000000000000064,0000000000000000003v,000000000000000000ge,204,747,00000000000000000002,http://www.crtm.es,2,00000000000000000068,00000000000000000001,2
000000000000000000kd,0000000000000000006g,000000000000000000gb,0000000000000000005p,268,251,00000000000000000004,http://www.crtm.es,0,00000000000000000022,00000000000000000001,0
00000000000000000031,0000000000000000007b,0000000000000000003j,0000000000000000007x,923,472,00000000000000000003,http://www.crtm.es,1,0000000000000000000n,00000000000000000001,1
000000000000000000i4,0000000000000000005o,0000000000000000007n,0000000000000000009n,800,164,00000000000000000001,http://www.crtm.es,2,0000000000000000003y,00000000000000000001,2
0000000000000000008t,00000000000000000077,0000000000000000002f,000000000000000000dg,629,228,00000000000000000002,http://www.crtm.es,0,0000000000000000003t,00000000000000000001,0
000000000000000000um,00000000000000000023,0000000000000000006s,000000000000000000d8,219,883,00000000000000000004,http://www.crtm.es,1,0000000000000000004e,00000000000000000001,1
000000000000000000sl,0000000000000000006y,00000000000000000082,0000000000000000007g,658,760,00000000000000000003,http://www.crtm.es,2,00000000000000000020,00000000000000000001,2
000000000000000000il,00000000000000000071,000000000000000000d9,000000000000000000fh,973,589,00000000000000000001,http://www.crtm.es,0,00000000000000000056,00000000000000000001,0
000000000000000000wq,0000000000000000001t,00000000000000000086,0000000000000000009w,82,179,00000000000000000002,http://www.crtm.es,1,00000000000000000008,00000000000000000001,1
0000000000000000000p,00000000000000000070,000000000000000000g5,0000000000000000004v,123,618,00000000000000000004,http://www.crtm.es,2,0000000000000000005s,00000000000000000001,2
000000000000000000ok,00000000000000000048,00000000000000000073,000000000000000000ea,180,933,00000000000000000003,http://www.crtm.es,0,0000000000000000005l,00000000000000000001,0
000000000000000000on,0000000000000000000s,000000000000000000g0,0000000000000000006v,653,42,00000000000000000001,http://www.crtm.es,1,00000000000000000051,00000000000000000001,1
000000000000000000m9,0000000000000000005j,000000000000000000db,000000000000000000a8,843,83,00000000000000000002,http://www.crtm.es,2,00000000000000000035,00000000000000000001,2
00000000000000000015,0000000000000000003l,0000000000000000009m,000000000000000000dj,738,140,00000000000000000004,http://www.crtm.es,0,0000000000000000005v,00000000000000000001,0
000000000000000000gx,00000000000000000029,0000000000000000001h,000000000000000000fe,685,613,00000000000000000003,http://www.crtm.es,1,0000000000000000005y,00000000000000000001,1
000000000000000000n4,0000000000000000002g,000000000000000000a9,0000000000000000007q,666,803,00000000000000000001,http://www.crtm.es,2,0000000000000000001d,00000000000000000001,2
000000000000000000i3,0000000000000000007i,000000000000000000e9,0000000000000000004l,172,698,00000000000000000002,http://www.crtm.es,0,0000000000000000002o,00000000000000000001,0
000000000000000000jm,0000000000000000005d,00000000000000000065,00000000000000000072,445,645,00000000000000000004,http://www.crtm.es,1,0000000000000000004a,00000000000000000001,1
0000000000000000007y,0000000000000000007k,000000000000000000jh,000000000000000000fa,480,626,00000000000000000003,http://www.crtm.es,2,0000000000000000004x,00000000000000000001,2
000000000000000000t4,00000000000000000009,0000000000000000001s,0000000000000000004u,381,132,00000000000000000001,http://www.crtm.es,0,0000000000000000005p,00000000000000000001,0
000000000000000000yr,0000000000000000006i,000000000000000000i7,000000000000000000dk,834,405,00000000000000000002,http://www.crtm.es,1,0000000000000000004v,00000000000000000001,1
000000000000000000bq,0000000000000000000u,000000000000000000gn,000000000000000000g4,504,440,00000000000000000004,http://www.crtm.es,2,0000000000000000004l,00000000000000000001,2
000000000000000000u0,0000000000000000002s,000000000000000000c7,000000000000000000gc,914,341,00000000000000000003,http://www.crtm.es,0,0000000000000000004u,00000000000000000001,0
000000000000000000xh,00000000000000000001,0000000000000000008r,00000000000000000049,566,794,00000000000000000001,http://www.crtm.es,1,00000000000000000049,00000000000000000001,1
000000000000000000t2,0000000000000000000q,0000000000000000003a,000000000000000000e6,599,464,00000000000000000002,http://www.crtm.es,2,0000000000000000003z,00000000000000000001,2
000000000000000000bw,00000000000000000033,00000000000000000015,0000000000000000003z,448,874,00000000000000000004,http://www.crtm.es,0,0000000000000000002y,00000000000000000001,0
000000000000000000k4,00000000000000000037,0000000000000000001l,0000000000000000002y,558,526,00000000000000000003,http://www.crtm.es,1,0000000000000000000h,00000000000000000001,1
000000000000000000an,0000000000000000001b,000000000000000000d5,0000000000000000000h,391,559,00000000000000000001,http://www.crtm.es,2,0000000000000000003k,00000000000000000001,2
000000000000000000v3,0000000000000000005x,0000000000000000005a,000000000000000000ca,85,408,00000000000000000002,http://www.crtm.es,0,00000000000000000059,00000000000000000001,0
000000000000000000al,0000000000000000004s,00000000000000000089,000000000000000000ax,201,518,00000000000000000004,http://www.crtm.es,1,0000000000000000006k,00000000000000000001,1
000000000000000000rd,0000000000000000006l,000000000000000000ib,0000000000000000003k,190,351,00000000000000000003,http://www.crtm.es,2,0000000000000000002a,00000000000000000001,2
000000000000000000po,00000000000000000030,000000000000000000eb,0000000000000000008d,913,45,00000000000000000001,http://www.crtm.es,0,00000000000000000036,00000000000000000001,0
000000000000000000d7,0000000000000000007r,0000000000000000007l,00000000000000000059,540,161,00000000000000000002,http://www.crtm.es,1,0000000000000000000l,00000000000000000001,1
0000000000000000007j,0000000000000000005b,0000000000000000000z,0000000000000000006k,932,150,00000000000000000004,http://www.crtm.es,2,0000000000000000001y,00000000000000000001,2
000000000000000000uq,00000000000000000021,000000000000000000cl,0000000000000000002a,659,873,00000000000000000003,http://www.crtm.es,0,0000000000000000001u,00000000000000000001,0
0000000000000000007t,0000000000000000000c,000000000000000000iv,00000000000000000036,758,500,00000000000000000001,http://www.crtm.es,1,00000000000000000064,00000000000000000001,1
000000000000000000ve,00000000000000000014,000000000000000000dx,000000000000000000ak,546,892,00000000000000000002,http://www.crtm.es,2,0000000000000000006g,00000000000000000001,2
000000000000000000ln,0000000000000000000v,000000000000000000id,000000000000000000gi,79,619,00000000000000000004,http://www.crtm.es,0,0000000000000000005o,00000000000000000001,0
000000000000000000yl,00000000000000000044,0000000000000000000x,0000000000000000008l,45,959,00000000000000000003,http://www.crtm.es,1,00000000000000000023,00000000000000000001,1
000000000000000000mm,0000000000000000004d,00000000000000000032,0000000000000000000l,170,718,00000000000000000001,http://www.crtm.es,2,0000000000000000001t,00000000000000000001,2
000000000000000000d8,0000000000000000001a,000000000000000000jj,000000000000000000f6,393,506,00000000000000000002,http://www.crtm.es,0,00000000000000000048,00000000000000000001,0
00000000000000000050,00000000000000000057,00000000000000000038,0000000000000000001y,137,39,00000000000000000004,http://www.crtm.es,1,0000000000000000000s,00000000000000000001,1
000000000000000000h1,0000000000000000007z,000000000000000000ho,0000000000000000009p,544,5,00000000000000000003,http://www.crtm.es,2,0000000000000000005j,00000000000000000001,2
000000000000000000d9,0000000000000000007w,000000000000000000aw,0000000000000000008p,711,130,00000000000000000001,http://www.crtm.es,0,0000000000000000003l,00000000000000000001,0
000000000000000000o9,0000000000000000007m,0000000000000000002u,0000000000000000001u,333,353,00000000000000000002,http://www.crtm.es,1,00000000000000000029,00000000000000000001,1
000000000000000000cg,0000000000000000001p,000000000000000000hm,00000000000000000064,595,97,00000000000000000004,http://www.crtm.es,2,0000000000000000002g,00000000000000000001,2
000000000000000000am,0000000000000000006t,0000000000000000009g,000000000000000000b1,344,504,00000000000000000003,http://www.crtm.es,0,0000000000000000005d,00000000000000000001,0
000000000000000000vj,00000000000000000040,000000000000000000f2,0000000000000000006g,881,671,00000000000000000001,http://www.crtm.es,1,00000000000000000009,00000000000000000001,1
000000000000000000no,0000000000000000006f,0000000000000000003h,000000000000000000c5,717,293,00000000000000000002,http://www.crtm.es,2,0000000000000000006i,00000000000000000001,2
0000000000000000006h,0000000000000000000g,00000000000000000067,0000000000000000007b,489,555,00000000000000000004,http://www.crtm.es,0,0000000000000000000u,00000000000000000001,0
